S. No.,Lattitude,Longitude,Pothole,Severity,Ranking
6828,13.0393 ,77.7319,29,1,70
6829,12.8656 ,77.5047,15,5,55
6836,12.8976 ,77.4954,19,5,53
6840,12.9583 ,77.5876,22,1,58
6843,13.0269 ,77.5184,33,3,72
6844,12.8559 ,77.7116,17,3,56
6851,12.8613 ,77.6793,20,1,56
6872,12.8656 ,77.6486,26,3,72
6883,12.9071 ,77.6643,31,5,61
6889,13.0973 ,77.5964,25,1,70
6895,12.9500 ,77.7181,26,5,71
6898,13.0993 ,77.6632,16,3,55
6908,13.0800 ,77.5407,29,1,68
6910,12.9879 ,77.7492,20,3,66
6911,12.8598 ,77.5125,20,2,70
6925,12.9205 ,77.6545,25,2,57
6931,12.9471 ,77.6039,31,2,63
6938,12.9699 ,77.5598,31,3,68
6989,13.0247 ,77.7308,21,3,68
7005,13.0280 ,77.5791,16,1,72
7031,13.0721 ,77.5226,33,1,70
7034,13.0092 ,77.5542,26,5,62
7038,12.8869 ,77.6392,16,2,68
7058,12.9709 ,77.6415,16,2,60
7076,12.9956 ,77.5926,20,2,69
7107,12.8626 ,77.5923,23,3,67
7108,13.0564 ,77.5544,29,2,71
7143,13.0106 ,77.6886,20,3,74
7144,12.9081 ,77.7267,16,1,69
7146,12.8913 ,77.6481,25,1,69
7150,12.9246 ,77.7072,15,4,71
7163,12.9470 ,77.5417,15,5,68
7164,13.0834 ,77.5791,30,5,68
7181,12.9688 ,77.5714,24,5,71
7212,13.0753 ,77.4931,31,2,67
7217,13.0476 ,77.5584,32,3,68
7231,13.0815 ,77.5718,33,4,55
7234,13.0012 ,77.7275,33,4,71
7244,12.9621 ,77.6039,30,5,77
7251,13.0155 ,77.6713,21,2,69
7253,12.9474 ,77.7053,17,5,72
7274,12.9967 ,77.5573,34,5,55
7292,13.0732 ,77.5693,23,5,64
7298,12.9472 ,77.5961,31,4,67
7305,13.0923 ,77.6072,29,2,61
7316,13.0143 ,77.5950,17,1,66
7338,13.0885 ,77.5479,18,2,66
7341,13.0887 ,77.6698,22,4,70
7343,13.0231 ,77.5062,31,1,55
7347,13.0761 ,77.6037,15,3,55
7358,12.9148 ,77.6905,16,1,52
7377,13.0862 ,77.5008,28,2,78
7378,12.8620 ,77.7415,20,5,64
7402,13.0679 ,77.5557,34,3,67
7406,13.0553 ,77.6448,33,3,55
7408,12.8881 ,77.5923,30,4,63
7409,12.9707 ,77.6763,25,3,54
7423,13.0173 ,77.4973,17,4,53
7427,12.8949 ,77.7073,32,1,65
7436,12.9876 ,77.5134,23,4,53
7442,12.8582 ,77.7399,23,3,75
7449,12.9870 ,77.6548,21,1,53
7454,12.9003 ,77.6484,21,1,61
7473,13.0892 ,77.7464,31,2,74
7475,12.8527 ,77.6799,24,3,76
7480,12.9061 ,77.5866,32,1,63
7489,12.9851 ,77.5108,19,5,66
7492,12.9707 ,77.6419,15,3,56
7494,12.8851 ,77.6557,33,5,68
7497,13.0885 ,77.7185,34,3,73
7500,12.9671 ,77.5679,33,3,75
7503,12.9996 ,77.5216,34,5,54
7517,13.0388 ,77.6565,32,2,72
7541,13.0207 ,77.5911,26,5,52
7544,12.8645 ,77.6661,15,2,66
7558,12.8733 ,77.5857,29,1,75
7564,13.0669 ,77.5259,27,5,59
7572,13.0337 ,77.4849,21,5,60
7575,12.8401 ,77.6506,17,1,54
7585,12.8603 ,77.6480,15,4,74
7596,12.9676 ,77.7061,22,3,65
7606,13.0293 ,77.7453,19,2,78
7617,12.8407 ,77.4985,19,3,65
7635,13.0915 ,77.5723,21,2,64
7691,13.0940 ,77.6711,33,4,61
7697,13.0407 ,77.7475,31,2,61
7700,13.0930 ,77.4895,22,3,55
7717,12.8420 ,77.5839,32,3,77
7724,12.9839 ,77.6742,33,2,67
7731,13.0365 ,77.6997,20,1,73
7738,12.9604 ,77.5051,20,2,53
7741,12.8967 ,77.6939,34,5,63
7749,12.8559 ,77.5032,24,3,59
7752,12.8676 ,77.6035,28,2,59
7753,12.8402 ,77.6101,19,1,63
7773,12.9919 ,77.7361,22,5,55
7777,12.9517 ,77.6941,32,2,62
7787,12.8419 ,77.5315,33,3,66
7791,13.0117 ,77.5906,16,4,55
7794,13.0393 ,77.7397,33,5,70
7809,13.0262 ,77.6255,26,4,78
7811,12.9880 ,77.5463,34,3,62
7834,12.9156 ,77.4861,15,4,61
7851,12.9417 ,77.4930,27,2,78
7855,13.0513 ,77.5507,18,3,52
7880,12.9053 ,77.5534,25,1,70
7895,13.0388 ,77.7226,16,4,64
7901,13.0883 ,77.6840,35,4,72
7911,13.0217 ,77.5609,21,2,53
7924,12.8477 ,77.6588,22,1,55
7927,12.9889 ,77.4866,21,1,56
7932,12.8603 ,77.5187,28,2,59
7948,12.9956 ,77.5863,19,2,56
7952,13.0718 ,77.6342,24,1,57
7961,13.0943 ,77.5295,31,3,71
7971,12.8890 ,77.5448,33,2,54
7972,13.0210 ,77.4905,26,4,71
7974,13.0125 ,77.6768,25,5,61
7975,12.9523 ,77.6240,32,5,57
7977,13.0084 ,77.7097,16,4,59
7980,13.0494 ,77.6763,18,2,71
7982,12.9425 ,77.7170,23,3,68
7989,12.9912 ,77.5343,17,5,73
8001,12.8495 ,77.7247,30,2,66
8006,12.9916 ,77.5280,22,3,70
8009,12.9811 ,77.6016,21,5,71
8035,13.0578 ,77.5773,18,1,76
8046,12.9923 ,77.6630,23,3,56
8050,13.0991 ,77.5660,19,2,76
8068,13.0006 ,77.4938,24,3,62
8071,12.9028 ,77.6141,19,4,52
8078,12.8502 ,77.5756,34,2,59
8083,12.9598 ,77.5886,32,2,69
8085,13.0065 ,77.5110,30,5,78
8096,12.8572 ,77.6064,24,1,75
8097,12.9549 ,77.6525,20,5,66
8101,12.9633 ,77.5539,20,5,69
8102,13.0106 ,77.5012,22,4,68
8108,12.9105 ,77.5613,15,3,72
8109,12.9207 ,77.5043,30,5,65
8114,12.9742 ,77.6283,24,3,75
8119,13.0069 ,77.6938,34,5,61
8123,13.0273 ,77.6226,20,5,59
8125,12.9673 ,77.7270,24,1,73
8145,12.9973 ,77.5303,20,2,64
8175,12.9174 ,77.5974,35,4,67
8207,13.0102 ,77.6755,20,4,58
8210,12.9277 ,77.5179,20,4,61
8219,13.0440 ,77.4876,28,4,67
8237,12.8772 ,77.7299,19,4,72
8243,12.8968 ,77.7489,16,2,63
8244,13.0067 ,77.5709,30,3,69
8250,12.9499 ,77.5822,35,3,60
8267,12.8662 ,77.5350,27,2,55
8269,12.8718 ,77.7037,16,1,63
8288,12.9226 ,77.6102,18,3,78
8316,12.9549 ,77.7358,18,4,62
8330,12.8632 ,77.6588,30,2,60
8332,13.0945 ,77.6822,21,3,69
8336,13.0014 ,77.6781,17,1,59
8339,12.8605 ,77.6469,35,3,59
8357,12.8524 ,77.5661,30,1,67
8362,12.9711 ,77.7130,32,1,56
8381,13.0105 ,77.6792,34,5,58
8385,12.8838 ,77.7481,24,4,53
8391,12.8660 ,77.7451,25,1,69
8392,13.0039 ,77.6432,30,5,73
8398,13.0552 ,77.5692,27,1,59
8401,13.0648 ,77.6720,24,5,66
8425,12.9226 ,77.5757,30,4,61
8440,12.8610 ,77.6659,18,4,57
8447,13.0084 ,77.6511,16,2,52
8451,12.9823 ,77.7301,23,3,77
8453,12.9589 ,77.6430,30,5,64
8462,12.9955 ,77.7291,17,5,68
8463,13.0279 ,77.6481,30,3,72
8480,12.9825 ,77.5295,23,5,73
8487,13.1000 ,77.5178,17,4,73
8490,12.8592 ,77.5873,17,2,57
8515,12.8840 ,77.5484,26,4,59
8516,12.9985 ,77.5677,21,3,67
8523,12.9365 ,77.5380,17,3,58
8526,13.0169 ,77.6205,17,2,52
8537,12.8596 ,77.5179,31,5,67
8539,13.0430 ,77.7261,26,5,76
8557,12.9522 ,77.4926,24,5,77
8561,13.0348 ,77.6516,26,1,70
8565,13.0177 ,77.6524,29,3,57
8570,13.0375 ,77.7299,26,3,71
8582,12.9363 ,77.7063,15,5,71
8585,12.8638 ,77.7274,19,3,57
8594,12.9568 ,77.6503,23,1,70
8630,12.9850 ,77.7114,19,2,70
8631,12.9178 ,77.6184,35,4,66
8633,12.8518 ,77.6572,18,4,59
8634,12.9807 ,77.7051,35,1,58
8656,13.0427 ,77.7313,20,3,75
8657,12.8947 ,77.6223,15,2,67
8662,12.9078 ,77.6160,26,5,58
8678,12.9597 ,77.4908,23,5,73
8687,13.0212 ,77.7161,18,3,78
8690,12.9812 ,77.6804,20,1,71
8704,12.9972 ,77.6399,25,5,66
8708,12.9563 ,77.7049,34,1,58
8713,12.9100 ,77.6668,19,3,66
8721,12.9702 ,77.7478,16,1,65
8731,12.9678 ,77.5617,21,5,65
8755,12.9512 ,77.5674,18,4,52
8757,12.9050 ,77.6468,35,1,63
8762,13.0252 ,77.6827,26,4,66
8777,13.0650 ,77.6931,30,5,54
8781,12.8702 ,77.5223,35,1,66
8784,13.0455 ,77.5945,20,3,64
8788,13.0533 ,77.5471,17,4,61
8797,13.0728 ,77.6694,16,1,60
8802,12.8789 ,77.5060,29,3,77
8809,13.0051 ,77.7161,34,4,78
8810,13.0958 ,77.7307,29,3,58
8820,12.9784 ,77.6639,29,5,57
8857,12.9157 ,77.5440,25,4,74
8865,13.0436 ,77.5286,32,5,68
8882,12.8722 ,77.6456,15,2,60
8899,13.0485 ,77.7017,23,4,77
8902,12.9400 ,77.6728,35,5,60
8903,12.8597 ,77.6024,25,5,56
8910,13.0190 ,77.5774,16,2,52
8926,12.9201 ,77.6645,31,1,67
8935,12.9301 ,77.5766,20,3,76
8940,13.0047 ,77.6022,21,3,58
8948,13.0988 ,77.7272,16,2,54
8959,12.8489 ,77.6088,16,5,60
8967,12.9206 ,77.5894,32,3,70
8976,12.9869 ,77.6181,17,2,53
8977,12.8634 ,77.5436,19,4,71
8982,12.9047 ,77.7210,27,4,54
8984,13.0666 ,77.7181,19,2,76
8994,13.0357 ,77.5578,32,4,78
9018,12.9227 ,77.5192,33,4,55
9037,12.9436 ,77.5648,15,3,75
9067,12.9937 ,77.6782,28,5,76
9071,12.9049 ,77.6536,29,5,56
9072,13.0786 ,77.5004,25,2,54
9086,13.0728 ,77.6692,15,3,55
9098,13.0906 ,77.5493,20,5,62
9106,12.9667 ,77.5391,35,1,54
9115,12.8554 ,77.6088,35,5,65
9128,12.9380 ,77.7156,33,3,53
4,13.0637 ,77.6220,24,2,59
10,12.9676 ,77.5553,31,5,61
18,12.9990 ,77.5603,16,5,57
22,13.0841 ,77.5108,18,2,75
43,12.8972 ,77.5243,32,4,68
45,13.0620 ,77.6146,34,3,71
52,12.8900 ,77.6979,26,2,69
60,12.9950 ,77.6029,33,3,53
97,12.9655 ,77.6491,20,5,69
98,13.0999 ,77.4897,28,2,62
100,12.9037 ,77.6124,26,4,61
102,13.0794 ,77.5202,28,2,71
114,12.9688 ,77.5891,22,1,52
119,13.0381 ,77.5441,35,3,71
120,12.9106 ,77.4833,15,5,62
125,13.0035 ,77.5977,27,2,58
133,12.9310 ,77.6617,15,4,74
140,12.8988 ,77.4833,16,3,64
159,12.9331 ,77.5481,27,3,62
167,13.0338 ,77.5282,29,2,59
172,12.8476 ,77.5686,24,2,62
175,13.0730 ,77.5094,25,3,61
194,13.0239 ,77.5497,27,5,71
199,13.0413 ,77.5541,31,3,61
204,13.0441 ,77.4919,21,5,70
213,13.0031 ,77.7498,20,1,70
219,12.9954 ,77.4979,25,1,77
228,13.0198 ,77.5259,20,1,76
233,12.9167 ,77.7099,23,3,63
244,13.0492 ,77.6162,17,3,53
250,12.9254 ,77.4908,24,2,66
270,13.0243 ,77.5258,32,1,60
274,12.8774 ,77.5118,23,3,53
319,13.0192 ,77.5634,32,1,76
323,12.9175 ,77.4937,17,1,70
330,13.0915 ,77.5525,25,2,66
336,12.9868 ,77.5580,15,3,65
356,12.8624 ,77.7355,26,4,75
363,13.0069 ,77.5477,29,5,76
371,12.8724 ,77.5651,24,4,52
383,13.0133 ,77.5991,26,5,70
396,13.0128 ,77.6379,30,5,72
410,12.8511 ,77.6965,26,3,74
425,13.0570 ,77.4980,27,4,73
430,12.9563 ,77.6111,33,4,55
438,13.0291 ,77.6261,29,1,65
442,12.8830 ,77.7075,33,1,78
445,12.8576 ,77.6729,32,1,52
471,12.9059 ,77.6429,33,4,76
475,12.8772 ,77.5525,27,4,77
477,12.9088 ,77.5296,27,5,69
501,13.0708 ,77.5501,35,3,60
519,12.9816 ,77.5496,27,2,72
521,13.0563 ,77.7258,35,3,65
538,13.0880 ,77.5399,23,2,71
555,12.9965 ,77.6563,35,4,70
564,12.8810 ,77.5213,18,1,76
582,12.9157 ,77.6990,32,4,63
615,13.0755 ,77.7069,29,2,75
619,12.9766 ,77.7417,32,2,53
622,12.9251 ,77.6996,16,1,56
628,13.0935 ,77.6077,22,1,52
648,12.9683 ,77.7266,15,5,58
652,13.0937 ,77.6948,16,4,65
670,12.8430 ,77.5148,29,4,62
672,12.9010 ,77.5536,24,4,54
673,13.0711 ,77.5720,30,2,70
679,12.9667 ,77.5366,19,4,67
686,13.0200 ,77.6632,16,2,71
688,13.0724 ,77.6400,21,5,74
706,12.9354 ,77.6352,27,5,68
720,13.0477 ,77.5263,17,4,55
735,12.8888 ,77.5663,28,5,66
736,13.0613 ,77.7096,29,3,59
737,13.0866 ,77.5221,21,2,64
743,13.0146 ,77.5674,33,2,58
766,12.8487 ,77.4950,31,2,78
768,12.9811 ,77.5713,34,5,78
778,12.8462 ,77.5029,25,2,53
784,13.0804 ,77.6975,31,2,75
809,13.0844 ,77.4849,21,5,77
813,12.8910 ,77.5842,15,3,54
834,12.8713 ,77.7160,35,3,55
836,12.9247 ,77.5113,27,5,73
858,13.0942 ,77.6331,24,1,68
863,12.8875 ,77.5590,15,4,76
865,13.0233 ,77.6208,34,1,68
870,12.8787 ,77.6867,21,4,52
872,13.0741 ,77.6315,23,4,57
907,12.8814 ,77.7311,26,1,71
911,13.0492 ,77.7444,19,4,73
913,12.8668 ,77.7374,26,5,76
916,13.0109 ,77.6894,21,3,73
942,12.8781 ,77.7062,28,3,57
951,12.8600 ,77.5190,22,1,56
975,13.0249 ,77.6861,25,5,77
983,12.8508 ,77.5789,19,3,75
988,13.0065 ,77.6062,18,2,58
1004,13.0213 ,77.5665,20,3,61
1010,13.0509 ,77.5612,19,2,70
1013,12.9361 ,77.7434,30,5,55
1019,12.9263 ,77.7072,18,4,64
1040,12.9361 ,77.6724,25,2,52
1054,12.9450 ,77.6267,34,3,69
1059,13.0110 ,77.5056,29,5,58
1086,12.8929 ,77.6283,30,5,60
1095,13.0147 ,77.6746,26,1,71
1097,12.9151 ,77.7219,22,4,53
1108,12.8797 ,77.6201,20,4,71
1111,12.8890 ,77.5083,29,3,66
1114,13.0879 ,77.6243,25,5,52
1118,13.0277 ,77.6129,16,1,60
1121,12.9731 ,77.7216,34,3,74
1131,12.8465 ,77.7066,28,1,53
1133,12.8470 ,77.5028,26,2,76
1134,12.9430 ,77.7351,32,5,60
1149,13.0040 ,77.5659,19,2,66
1150,13.0768 ,77.6828,29,5,69
1155,12.9714 ,77.4967,23,2,63
1174,13.0723 ,77.7068,22,5,62
1179,12.9885 ,77.6587,21,1,77
1199,12.9326 ,77.6906,20,1,55
1226,12.9898 ,77.6482,32,4,71
1233,13.0228 ,77.7106,34,5,52
1238,12.8688 ,77.7264,28,3,67
1250,12.9890 ,77.6462,21,5,66
1262,12.9298 ,77.5447,34,3,63
1265,13.0166 ,77.4997,29,4,59
1268,13.0363 ,77.6529,34,1,73
1280,13.0496 ,77.5963,16,2,65
1308,12.9041 ,77.7445,27,5,78
1311,13.0031 ,77.6906,35,3,60
1334,13.0580 ,77.6843,23,3,78
1346,13.0369 ,77.6018,35,2,75
1354,12.9916 ,77.5600,31,1,64
1385,12.9526 ,77.6849,33,2,71
1387,12.8950 ,77.7056,21,5,69
1388,13.0396 ,77.6256,29,5,64
1392,13.0973 ,77.6142,17,4,59
1410,13.0711 ,77.6697,25,5,58
1418,13.0951 ,77.5740,22,1,74
1430,12.8559 ,77.5715,23,1,75
1439,12.8512 ,77.5465,30,4,53
1445,13.0923 ,77.4864,33,4,56
1449,12.8836 ,77.5925,33,5,58
1450,12.9463 ,77.5602,25,1,70
1459,12.8878 ,77.7115,24,4,77
1473,12.8936 ,77.5357,35,4,67
1480,13.0209 ,77.5797,26,1,59
1488,12.8950 ,77.5799,26,1,74
1496,13.0601 ,77.7228,26,4,65
1501,12.8401 ,77.5300,19,5,71
1502,13.0267 ,77.7190,17,1,67
1503,12.8783 ,77.6659,33,2,52
1506,12.9965 ,77.6492,27,5,71
1510,12.9486 ,77.5376,24,1,52
1518,12.8873 ,77.4842,24,4,57
1523,12.8735 ,77.7388,26,1,73
1535,12.9346 ,77.5241,31,2,64
1542,12.9704 ,77.7391,31,4,78
1554,12.9400 ,77.5258,17,2,52
1561,13.0656 ,77.7420,24,1,55
1580,13.0916 ,77.6416,30,3,54
1584,13.0626 ,77.7231,29,1,58
1587,12.8859 ,77.6025,22,4,67
1593,13.0560 ,77.5804,25,1,76
1595,12.9025 ,77.7402,28,1,77
1604,12.9667 ,77.6670,33,4,59
1613,13.0325 ,77.6123,34,4,60
1630,13.0300 ,77.6224,35,1,60
1659,12.8554 ,77.6684,27,1,76
1660,12.9827 ,77.5727,21,2,65
1672,13.0528 ,77.5903,31,4,56
1681,12.9554 ,77.6468,24,3,74
1690,12.9558 ,77.6702,15,5,62
1694,13.0343 ,77.5456,22,4,64
1696,12.8494 ,77.7014,35,4,59
1708,12.8530 ,77.6885,29,1,72
1716,13.0526 ,77.5925,33,5,52
1719,12.9384 ,77.5126,24,4,67
1721,12.9525 ,77.6746,30,2,58
1723,12.9634 ,77.6272,29,2,57
1740,12.9344 ,77.6519,23,4,56
1743,12.9796 ,77.5471,18,2,68
1762,12.9244 ,77.5882,29,3,70
1767,12.8895 ,77.5020,24,1,73
1778,13.0891 ,77.7416,27,5,64
1785,13.0381 ,77.7405,29,1,61
1790,13.0038 ,77.5019,32,1,57
1803,13.0222 ,77.6600,21,2,58
1821,12.8951 ,77.6905,30,2,77
1832,12.8415 ,77.5894,30,1,75
1841,12.8652 ,77.6874,27,1,75
1860,13.0026 ,77.5906,35,5,70
1863,12.9304 ,77.7081,28,5,65
1865,13.0746 ,77.7180,31,5,64
1868,12.8867 ,77.5004,16,5,55
1871,12.9915 ,77.5761,17,2,70
1891,13.0672 ,77.6233,23,3,56
1917,12.9470 ,77.6342,29,1,75
1920,12.9769 ,77.5149,30,5,54
1935,13.0338 ,77.5104,28,1,58
1953,12.8567 ,77.7484,33,4,73
1956,12.8989 ,77.6255,22,5,69
1957,12.9292 ,77.6582,17,2,75
1985,12.9940 ,77.5712,17,5,67
1993,12.8413 ,77.5391,17,1,58
2051,12.8536 ,77.5660,22,1,74
2058,13.0107 ,77.6674,23,2,73
2066,13.0528 ,77.7317,23,2,77
2067,12.9871 ,77.6292,28,1,68
2072,13.0544 ,77.7173,19,1,66
2084,12.9860 ,77.4911,18,4,65
2086,13.0095 ,77.5662,24,1,60
2097,13.0274 ,77.6589,20,4,65
2139,12.9324 ,77.5824,27,3,55
2148,12.9845 ,77.7155,27,5,55
2149,13.0993 ,77.4945,15,2,77
2151,12.9630 ,77.5299,28,5,53
2158,13.0476 ,77.5773,24,5,52
2160,13.0038 ,77.6670,15,2,76
2161,12.9751 ,77.6940,19,3,77
2182,12.8986 ,77.6770,26,4,54
2195,12.8853 ,77.4915,34,2,72
2209,13.0686 ,77.5445,22,5,72
2214,13.0419 ,77.5923,22,1,59
2221,13.0074 ,77.5332,17,3,74
2233,13.0312 ,77.6071,16,5,70
2242,13.0153 ,77.5691,16,1,55
2252,12.9638 ,77.6871,28,4,70
2254,13.0394 ,77.5265,35,2,73
2271,12.8470 ,77.6750,35,5,66
2274,13.0433 ,77.7408,15,4,76
2281,12.9807 ,77.6558,27,3,57
2309,13.0637 ,77.5013,19,5,73
2315,12.8695 ,77.6633,29,1,61
2326,12.9469 ,77.7312,32,2,78
2334,13.0337 ,77.6886,26,1,67
2358,12.9637 ,77.6946,31,1,76
2365,13.0598 ,77.6408,29,5,70
2378,12.9631 ,77.5376,24,2,75
2379,12.9647 ,77.5517,21,3,53
2381,13.0088 ,77.6866,27,3,57
2388,12.9259 ,77.5333,16,3,56
2390,12.9353 ,77.5807,18,2,76
2415,12.9689 ,77.7048,17,3,67
2430,12.9869 ,77.5038,32,1,57
2446,12.9358 ,77.6579,32,1,59
2448,12.9527 ,77.6710,27,1,68
2450,12.8603 ,77.5770,34,5,64
2451,13.0547 ,77.5241,22,3,76
2452,12.9034 ,77.5509,20,1,62
2464,13.0103 ,77.6753,31,1,72
2473,13.0468 ,77.5665,23,3,63
2476,12.9361 ,77.6513,17,2,77
2488,12.9896 ,77.5611,32,2,60
2507,12.8712 ,77.6238,15,4,64
2523,13.0995 ,77.7428,31,1,63
2527,12.9104 ,77.5777,32,2,59
2549,12.8938 ,77.7021,31,3,68
2551,13.0862 ,77.7497,23,5,66
2556,13.0655 ,77.5458,28,4,78
2559,13.0363 ,77.6947,19,4,58
2573,12.8658 ,77.7450,16,2,61
2587,13.0711 ,77.5696,15,3,70
2597,13.0575 ,77.6519,35,1,64
2601,12.9604 ,77.4974,32,3,54
2619,12.9169 ,77.5752,34,3,74
2630,12.8977 ,77.7073,27,3,73
2653,13.0722 ,77.5045,18,3,75
2654,12.8778 ,77.5864,15,1,63
2671,12.9353 ,77.7002,20,3,61
2677,12.9721 ,77.7260,27,2,68
2678,12.9734 ,77.6628,21,1,68
2723,12.8695 ,77.6109,33,4,55
2727,12.9877 ,77.7280,23,1,55
2732,13.0307 ,77.5889,17,4,72
2746,13.0318 ,77.6716,24,4,76
2747,13.0286 ,77.6670,33,4,59
2751,12.9728 ,77.5721,15,3,76
2766,13.0289 ,77.5776,28,3,74
2767,12.8579 ,77.7061,35,5,57
2776,13.0550 ,77.6283,33,1,74
2782,13.0260 ,77.5775,18,5,75
2795,12.9073 ,77.4987,32,5,60
2807,12.9754 ,77.6823,26,4,77
2830,12.9951 ,77.7047,24,3,65
2838,12.8797 ,77.6733,34,3,66
2842,13.0885 ,77.7462,28,4,77
2850,12.9538 ,77.5874,15,3,76
2852,12.8759 ,77.6280,25,4,70
2867,13.0321 ,77.7349,24,5,63
2869,13.0708 ,77.6840,19,4,73
2875,12.9863 ,77.5589,18,3,67
2892,12.9220 ,77.6098,27,4,70
2908,13.0392 ,77.5629,23,3,65
2912,12.9255 ,77.6422,25,4,78
2915,13.0511 ,77.5229,23,4,52
2919,13.0188 ,77.5143,27,3,58
2955,13.0494 ,77.6864,19,2,64
2957,13.0167 ,77.7029,20,3,67
2970,12.9623 ,77.5778,27,4,58
2986,12.8543 ,77.6968,35,3,63
2991,12.9660 ,77.6960,20,4,59
2993,13.0445 ,77.7193,32,4,53
3011,13.0320 ,77.6142,23,2,58
3022,12.9566 ,77.6424,31,5,71
3032,13.0883 ,77.7168,17,2,76
3050,13.0612 ,77.5203,35,4,73
3052,13.0610 ,77.7096,20,4,58
3072,12.8406 ,77.6143,27,2,61
3104,12.9972 ,77.6256,31,3,69
3109,12.8919 ,77.6511,15,3,58
3116,12.8878 ,77.7482,31,1,54
3155,12.9777 ,77.5589,33,2,75
3161,12.9544 ,77.6116,23,2,64
3177,12.8592 ,77.6109,33,1,68
3191,13.0194 ,77.5279,26,3,73
3199,12.8751 ,77.6499,16,1,61
3204,13.0916 ,77.7177,26,5,56
3205,12.9386 ,77.5350,17,4,55
3221,12.9916 ,77.6136,21,2,55
3222,13.0921 ,77.7260,20,2,64
3225,13.0958 ,77.6575,28,2,64
3269,13.0273 ,77.6534,28,1,54
3276,12.8456 ,77.7188,23,1,77
3286,13.0688 ,77.7188,27,5,75
3299,13.0706 ,77.6610,27,3,63
3311,12.9214 ,77.6619,15,3,78
3312,12.8635 ,77.6909,16,2,61
3326,12.8813 ,77.5002,31,4,64
3330,12.8543 ,77.5730,22,4,59
3332,12.9178 ,77.5781,34,5,74
3338,13.0835 ,77.5414,34,5,69
3345,12.9290 ,77.5783,16,3,76
3352,12.9477 ,77.5359,35,3,78
3353,12.9922 ,77.4876,17,1,63
3367,12.8777 ,77.5658,21,5,52
3371,12.9525 ,77.6258,24,2,65
3381,12.8426 ,77.7315,18,2,67
3382,13.0234 ,77.7489,24,1,69
3408,12.9610 ,77.5932,19,5,77
3411,12.9383 ,77.5720,22,5,55
3413,13.0010 ,77.7225,33,4,75
3449,12.8505 ,77.6652,15,1,56
3455,12.9149 ,77.6994,23,3,69
3462,13.0340 ,77.6955,22,2,60
3465,12.8772 ,77.6521,25,2,77
3479,13.0519 ,77.7097,16,1,71
3483,12.9531 ,77.4931,31,4,58
3490,13.0015 ,77.5790,24,5,62
3496,13.0227 ,77.6578,29,1,77
3498,12.8695 ,77.7372,20,4,59
3502,12.9627 ,77.6187,23,1,57
3508,12.9363 ,77.6752,19,3,72
3519,12.9198 ,77.5268,33,1,69
3528,12.9354 ,77.7253,19,1,72
3534,12.9857 ,77.5680,27,2,76
3544,12.9814 ,77.5209,16,4,73
3585,12.8557 ,77.5988,31,3,53
3587,13.0947 ,77.6575,32,3,74
3590,12.9587 ,77.6034,29,1,52
3603,13.0748 ,77.6165,21,5,75
3605,12.8733 ,77.5448,23,4,58
3635,12.8672 ,77.5281,27,5,60
3667,12.9202 ,77.5043,29,5,76
3673,13.0945 ,77.5233,23,4,55
3675,13.0227 ,77.5190,27,3,53
3679,12.9200 ,77.6242,32,4,70
3682,13.0247 ,77.5175,26,4,76
3688,12.9535 ,77.6366,16,2,56
3696,13.0466 ,77.6356,23,4,66
3709,13.0407 ,77.5562,15,4,64
3714,12.9511 ,77.4970,29,4,53
3728,12.9599 ,77.7142,17,4,78
3746,13.0879 ,77.5275,35,3,55
3752,13.0460 ,77.7168,31,2,59
3762,12.8500 ,77.6285,29,2,58
3781,12.8451 ,77.4869,19,5,68
3787,12.9424 ,77.4955,28,3,74
3789,13.0404 ,77.7088,31,4,59
3791,12.8991 ,77.5018,20,4,56
3792,12.9160 ,77.5456,32,1,75
3794,13.0932 ,77.5782,24,5,55
3801,13.0475 ,77.5344,25,1,69
3807,12.8923 ,77.5840,29,3,57
3810,13.0126 ,77.7071,29,4,52
3815,12.9540 ,77.6512,16,5,71
3823,12.9942 ,77.6492,15,3,77
3826,13.0665 ,77.7031,20,2,65
3837,13.0334 ,77.6258,23,3,53
3847,12.9876 ,77.7302,31,1,57
3873,12.9043 ,77.6407,15,3,78
3902,13.0857 ,77.7143,15,5,77
3905,12.8573 ,77.6293,23,5,77
3927,12.9336 ,77.6195,30,3,59
3928,12.8920 ,77.6085,26,1,60
3959,12.9502 ,77.4856,34,5,78
3970,12.9963 ,77.7175,31,2,57
3990,12.8944 ,77.7319,33,3,59
3995,12.9420 ,77.5281,31,3,54
4006,13.0070 ,77.5274,18,1,53
4013,12.9451 ,77.6960,19,3,67
4016,12.9644 ,77.5793,33,2,77
4036,12.8553 ,77.6823,18,4,65
4042,12.9201 ,77.6279,22,1,75
4047,12.9688 ,77.6930,30,5,78
4048,13.0716 ,77.6975,28,4,74
4049,13.0500 ,77.6339,35,2,73
4066,13.0829 ,77.7316,24,1,68
4093,13.0150 ,77.6581,19,1,78
4105,12.9657 ,77.7017,23,2,78
4107,12.9724 ,77.4949,20,3,62
4129,12.9368 ,77.6813,27,1,58
4150,12.9910 ,77.4935,35,4,75
4175,12.9572 ,77.7383,24,1,62
4184,12.8583 ,77.6260,23,1,69
4193,13.0113 ,77.7286,27,3,58
4210,13.0256 ,77.7256,28,5,61
4224,12.9356 ,77.7333,15,1,53
4226,12.9308 ,77.5156,20,5,63
4235,12.9909 ,77.5806,21,3,61
